Date_Time,CGR_P_ACT,CGR_V_WIN,CGR_T_AMB,CGR_T_GEAR,CGR_T_NAC,CGR_T_BEAR_A,CGR_T_BEAR_B,CGR_T_BEAR_SHAFT,CGR_Toms_TurbineSt
2020-06-01 00:00:00.000,1589.787,9.516556,21.52639,62.97711,25.97256,49.29711,56.75478,39.07745,2
2020-06-01 00:10:00.000,1691.124,10.37206,21.47059,63.33847,26.13135,49.91741,57.45623,39.13159,2
2020-06-01 00:20:00.000,1673.912,10.00476,21.43047,63.64712,25.97029,50.09447,57.7823,39.17859,2
2020-06-01 00:30:00.000,1778.287,11.1655,21.36406,64.1245,25.95069,50.58556,58.41519,39.25225,2
2020-06-01 00:40:00.000,1788.22,10.55554,21.02215,64.49723,25.915,51.39077,59.21008,39.22169,2
2020-06-01 00:50:00.000,1774.127,11.517,20.967,64.64164,25.89779,51.93407,59.86221,39.24921,2
2020-06-01 01:00:00.000,1746.745,11.84792,20.651,63.79133,25.41033,52.86725,60.19175,39.21133,2
2020-06-01 01:10:00.000,1781.223,11.16338,20.51592,63.016,25.22254,53.91654,60.71362,39.22184,2
2020-06-01 01:20:00.000,1694.512,11.096,20.52915,62.38008,24.85169,54.58431,61.094,39.23238,2
2020-06-01 01:30:00.000,1774.519,10.45608,20.56892,61.9445,24.73308,54.91383,61.33617,39.25783,2
2020-06-01 01:40:00.000,1373.958,8.817938,20.72238,61.03544,24.89981,54.92056,61.69987,39.27975,2
2020-06-01 01:50:00.000,1713.456,10.70154,20.73977,60.64531,25.02023,54.76531,61.84154,39.30731,2
2020-06-01 02:00:00.000,1759.073,11.34776,20.58735,60.44541,24.99806,54.66224,62.18877,39.54694,2
2020-06-01 02:10:00.000,1786.993,11.02956,20.507,60.56163,24.90569,55.12313,62.06419,39.72287,2
2020-06-01 02:20:00.000,1772.419,10.95893,20.51171,60.37421,24.94929,55.23714,62.42521,39.61514,2
2020-06-01 02:30:00.000,1520.198,9.269648,20.30394,59.86912,24.75165,55.1563,62.53429,39.62565,2
2020-06-01 02:40:00.000,1503.96,9.4978,20.3791,59.2625,24.8037,54.707,62.5356,39.6563,2
2020-06-01 02:50:00.000,1778.068,10.348,20.26408,58.93746,24.68246,54.10339,62.36031,39.71923,2
2020-06-01 03:00:00.000,1796.933,10.75943,20.48593,59.17814,24.66493,53.91557,62.14414,39.71057,2
2020-06-01 03:10:00.000,1645.488,9.72925,20.58825,59.09158,24.78692,54.40042,62.37133,39.64292,2
2020-06-01 03:20:00.000,1664.538,9.548928,20.48007,58.78607,24.79043,54.18457,62.41736,39.75,2
2020-06-01 03:30:00.000,1675.481,9.785909,20.35509,58.76245,24.78745,53.90936,62.16309,39.75773,2
2020-06-01 03:40:00.000,1641.984,9.7583,20.3116,58.6472,24.7038,53.6254,62.1719,39.7606,2
2020-06-01 03:50:00.000,1611.852,9.915667,20.19133,58.187,24.57233,52.98108,62.193,39.89058,2
2020-06-01 04:00:00.000,1742.487,10.12329,20.17086,59.45114,24.90279,52.75807,61.99593,40.095,2
2020-06-01 04:10:00.000,1662.761,9.373867,20.27733,60.40133,25.01753,52.47093,61.97507,40.19813,2
2020-06-01 04:20:00.000,1587.665,10.07336,20.33,60.57382,25.08273,51.88091,62.16982,40.28364,2
2020-06-01 04:30:00.000,1593.677,9.807083,20.25883,60.83058,24.91833,51.14892,61.88533,40.34208,2
2020-06-01 04:40:00.000,1444.331,9.2327,20.3333,61.1812,25.0594,50.687,62.0487,40.4283,2
2020-06-01 04:50:00.000,1406.258,9.448867,20.38753,61.56753,25.1478,49.9114,61.71373,40.4788,2
2020-06-01 05:00:00.000,1227.744,8.2884,20.4492,61.18147,25.27787,49.11106,61.6774,40.50613,2
2020-06-01 05:10:00.000,988.0725,7.989176,20.34071,61.01929,25.11829,47.99841,61.13582,40.47753,2
2020-06-01 05:20:00.000,918.4815,7.708214,20.17264,60.013,25.15143,47.28986,60.72729,40.30736,2
2020-06-01 05:30:00.000,1164.281,8.817,20.35229,59.39493,24.98836,46.04236,60.10507,40.16521,2
2020-06-01 05:40:00.000,1099.966,8.797059,20.293,59.48712,24.78382,45.01512,59.153,40.16229,2
2020-06-01 05:50:00.000,1239.636,8.87412,20.42308,59.66816,24.85792,44.5338,58.39108,40.1264,2
2020-06-01 06:00:00.000,1460.987,9.050364,20.35968,59.97259,24.92005,44.09968,57.89123,40.23368,2
2020-06-01 06:10:00.000,1262.92,9.219,20.21382,59.97245,24.96419,43.63422,57.39045,40.30185,2
2020-06-01 06:20:00.000,865.7402,8.167346,20.1935,59.11958,24.85265,43.27231,57.01335,40.19531,2
2020-06-01 06:30:00.000,857.2194,7.957368,20.19463,58.63205,24.70568,42.76774,56.16331,39.94769,2
2020-06-01 06:40:00.000,674.7023,7.056842,20.22942,57.38632,24.59879,42.13526,55.52095,39.54974,2
2020-06-01 06:50:00.000,330.6927,5.578611,20.30139,55.79728,24.56639,41.68867,54.744,39.1855,2
2020-06-01 07:00:00.000,266.3061,4.98413,20.39426,56.38578,24.92487,40.7113,53.78083,38.84648,2
2020-06-01 07:10:00.000,313.4545,5.43579,20.62263,57.41158,25.13495,40.23447,52.94337,38.64995,2
2020-06-01 07:20:00.000,335.7525,5.499556,20.73506,58.42656,25.16278,39.64339,52.01722,38.5705,2
2020-06-01 07:30:00.000,345.808,5.775652,20.84152,58.98561,25.08296,39.13365,50.92757,38.37226,2
2020-06-01 07:40:00.000,394.3197,5.9813,20.8712,59.67085,24.9745,38.5507,49.9698,38.2298,2
2020-06-01 07:50:00.000,627.8274,7.232438,21.13762,61.13525,25.11238,38.3205,49.28525,38.29813,2
2020-06-01 08:00:00.000,517.7351,6.4495,21.06689,60.03133,24.66494,38.33689,48.53578,38.21928,2
2020-06-01 08:10:00.000,423.0382,6.166883,21.34594,58.14524,24.39076,38.82382,47.88606,38.13947,2
2020-06-01 08:20:00.000,818.8105,7.970444,21.52917,57.06178,24.457,38.91461,47.33561,38.07,2
2020-06-01 08:30:00.000,632.3716,7.576842,21.96605,56.23768,24.55011,38.94553,46.74847,38.03037,2
2020-06-01 08:40:00.000,925.3868,7.712667,21.82439,56.38478,24.62822,38.77711,46.39867,38.08372,2
2020-06-01 08:50:00.000,1042.564,8.456177,22.03082,56.30376,24.70494,39.25277,46.07535,38.12518,2
2020-06-01 09:00:00.000,846.0444,7.213177,22.27735,56.42394,24.76935,39.206,46.00865,38.14024,2
2020-06-01 09:10:00.000,704.2684,7.138389,22.26606,55.63511,24.82106,39.05539,45.99022,38.06483,2
2020-06-01 09:20:00.000,825.3894,7.47979,22.81931,55.48474,24.85526,38.86947,45.76411,38.05195,2
2020-06-01 09:30:00.000,648.035,7.057529,23.00794,57.03965,25.44729,38.80841,45.75771,37.92629,2
2020-06-01 09:40:00.000,942.722,8.013572,22.86521,58.98957,25.88464,38.7195,45.92129,37.92686,2
2020-06-01 09:50:00.000,793.9841,7.845715,23.38171,61.19021,26.09371,38.86714,46.03222,38.07372,2
2020-06-01 10:00:00.000,1018.621,8.79,22.78827,61.68527,26.00436,38.93091,46.29055,38.04382,2
2020-06-01 10:10:00.000,682.6802,7.437539,23.59677,59.19869,25.80885,39.09208,46.39677,37.95615,2
2020-06-01 10:20:00.000,725.1091,7.501684,23.85132,58.87284,25.85542,38.78295,46.12374,38.07789,2
2020-06-01 10:30:00.000,662.5593,7.1266,23.93773,57.686,25.9654,38.8598,46.13873,37.96807,2
2020-06-01 10:40:00.000,524.1658,6.401154,24.19969,56.76662,26.19346,38.97123,46.24638,37.90569,2
2020-06-01 10:50:00.000,684.337,6.867143,23.3185,56.49728,25.94814,38.618,46.12743,37.9155,2
2020-06-01 11:00:00.000,683.2224,7.201643,23.73314,55.95271,26.05757,38.596,46.15028,37.8885,2
2020-06-01 11:10:00.000,431.7764,5.715471,24.75071,55.39918,26.35041,38.54682,45.85518,37.81953,2
2020-06-01 11:20:00.000,321.7358,5.126,25.02478,57.038,27.07322,38.55683,45.93156,37.73117,2
2020-06-01 11:30:00.000,205.7556,4.498778,25.6745,58.01211,27.36794,38.385,45.71689,37.696,2
2020-06-01 11:40:00.000,486.1137,6.319867,25.7224,59.15533,27.6768,38.54067,45.77467,37.70813,2
2020-06-01 11:50:00.000,377.3017,5.570222,25.56267,59.79828,28.01361,38.64561,45.85567,37.66494,2
2020-06-01 12:00:00.000,547.2979,6.865273,25.50941,60.96804,28.11109,38.67332,45.94236,37.85714,2
2020-06-01 12:10:00.000,621.649,6.43221,25.7629,61.45516,28.11289,38.73637,45.86721,37.81363,2
2020-06-01 12:20:00.000,503.1151,6.547833,25.43822,59.11245,27.77583,38.76222,46.03022,37.77561,2
2020-06-01 12:30:00.000,440.4117,5.953176,25.93853,58.20912,27.70518,38.97318,45.80624,37.71947,2
2020-06-01 12:40:00.000,303.739,5.289588,26.58194,56.85318,27.83159,38.88377,45.81071,37.67894,2
2020-06-01 12:50:00.000,313.7263,5.53125,25.7585,55.63688,27.75594,38.62012,45.69831,37.59931,2
2020-06-01 13:00:00.000,345.1044,5.496056,25.83294,56.74916,28.0205,38.53033,45.49611,37.61439,2
2020-06-01 13:10:00.000,347.093,5.808167,25.76211,57.85689,28.19933,38.68678,45.56322,37.66455,2
2020-06-01 13:20:00.000,305.9039,5.217421,26.63047,58.74626,28.25979,38.67853,45.49205,37.61563,2
2020-06-01 13:30:00.000,333.1876,5.541273,26.31509,59.37973,28.395,38.68705,45.55273,37.59127,2
2020-06-01 13:40:00.000,174.5624,4.464938,26.48225,59.84806,28.70313,38.8695,45.71275,37.58169,2
2020-06-01 13:50:00.000,260.3416,5.30875,25.82306,60.35006,28.73144,38.9705,45.57944,37.48369,2
2020-06-01 14:00:00.000,122.7277,3.824882,26.11359,60.97577,28.61235,38.8097,45.23312,37.45847,2
2020-06-01 14:10:00.000,92.57088,3.490353,26.87794,60.90741,28.67535,38.80347,45.58553,37.56112,2
2020-06-01 14:20:00.000,18.73654,2.698615,26.77215,61.15,29.19046,38.92269,45.48731,37.49908,2
2020-06-01 14:30:00.000,104.5693,3.9126,26.84573,61.26767,31.7262,39.2904,45.86293,37.51047,2
2020-06-01 14:40:00.000,71.92876,3.510294,26.67494,61.22394,29.83082,39.70059,45.98065,37.51971,2
2020-06-01 14:50:00.000,75.5716,3.6639,26.8939,58.3171,28.9506,39.28715,45.8519,37.55335,2
2020-06-01 15:00:00.000,60.77345,3.4125,25.84744,56.64145,28.8345,39.31161,45.86761,37.52794,2
2020-06-01 15:10:00.000,8.561423,2.704577,25.99458,55.31562,28.464,38.86977,45.37369,37.48935,2
2020-06-01 15:20:00.000,169.6754,4.5208,25.6482,56.4646,28.56124,38.6906,45.01832,37.77692,2
2020-06-01 15:30:00.000,255.6347,5.223778,25.27794,57.29461,28.51544,38.66795,45.047,37.94855,2
2020-06-01 15:40:00.000,361.811,5.986952,24.80791,58.49876,28.38333,38.60019,44.87324,38.03776,2
2020-06-01 15:50:00.000,390.6456,6.294391,24.61,59.22456,28.323,38.72239,44.87165,38.09887,2
2020-06-01 16:00:00.000,270.1027,5.25956,24.51828,59.97764,28.00872,38.59168,44.7834,38.1726,2
2020-06-01 16:10:00.000,143.0965,4.21825,24.47354,60.29129,27.99633,38.45246,44.74258,38.17242,2
2020-06-01 16:20:00.000,35.41557,3.012957,24.55987,60.48056,27.96469,38.38774,44.61309,38.15365,2
2020-06-01 16:30:00.000,42.10369,3.096261,24.59178,60.47026,27.82343,38.10978,44.57843,38.20565,2
2020-06-01 16:40:00.000,139.3517,4.287333,24.42544,60.758,27.75517,38.09733,44.57933,38.27339,2
2020-06-01 16:50:00.000,165.3696,4.4655,24.44533,61.09644,27.73178,38.03922,44.37439,38.2625,2
2020-06-01 17:00:00.000,221.266,5.144214,24.21279,61.47064,27.59886,37.82779,44.30236,38.27493,2
2020-06-01 17:10:00.000,200.5514,4.945059,23.97871,60.77571,27.13247,37.6697,43.99059,38.29353,2
2020-06-01 17:20:00.000,212.2787,4.825812,23.972,58.19281,26.87244,37.63575,43.84744,38.28981,2
2020-06-01 17:30:00.000,377.291,6.365941,23.76547,56.70447,26.63541,37.33359,43.61688,38.32024,2
2020-06-01 17:40:00.000,251.4155,5.729445,23.64394,55.58167,26.42578,37.14145,43.34228,38.29711,2
2020-06-01 17:50:00.000,316.5284,5.518571,23.60729,56.6389,26.67314,36.88143,43.17624,38.27186,2
2020-06-01 18:00:00.000,185.2499,4.596,23.66329,57.591,26.80571,37.03812,43.167,38.24318,2
2020-06-01 18:10:00.000,238.7301,4.926429,23.45848,58.17881,26.64638,36.87634,43.12857,38.25986,2
2020-06-01 18:20:00.000,32.2958,3.19395,23.1202,58.79335,26.52855,36.8364,42.8733,38.2265,2
2020-06-01 18:30:00.000,6.134666,2.666556,23.08828,58.63894,26.56228,36.69261,43.05883,38.21611,2
2020-06-01 18:40:00.000,94.39437,3.84079,23.45884,58.87811,26.62116,36.71805,43.05884,38.22379,2
2020-06-01 18:50:00.000,99.9525,3.7275,23.53,59.36395,26.57845,36.54872,42.74944,38.23128,2
2020-06-01 19:00:00.000,131.4463,3.839333,23.48681,59.67481,26.71133,36.68829,42.82419,38.23938,2
2020-06-01 19:10:00.000,157.8408,4.525053,23.36142,60.06142,26.72226,36.69742,42.78647,38.24779,2
2020-06-01 19:20:00.000,96.32568,3.654263,23.30858,60.226,26.52663,36.42663,42.66021,38.29816,2
2020-06-01 19:30:00.000,176.6443,4.783105,23.29563,60.58795,26.44274,36.41026,42.45111,38.30016,2
2020-06-01 19:40:00.000,95.33942,3.608789,23.26353,60.89937,26.42505,36.40995,42.36863,38.3111,2
2020-06-01 19:50:00.000,143.1468,4.38648,23.16528,61.21864,26.256,36.35472,42.22644,38.27572,2
2020-06-01 20:00:00.000,139.051,4.244667,23.20543,61.47238,26.34938,36.38557,42.22066,38.28057,2
2020-06-01 20:10:00.000,222.5713,4.621087,23.23617,61.7163,26.34883,36.26204,42.1163,38.28783,2
2020-06-01 20:20:00.000,300.4712,5.4882,23.1432,59.64746,25.9606,36.1746,41.99667,38.2872,2
2020-06-01 20:30:00.000,320.1562,5.556632,23.00279,57.63068,25.71232,36.09969,41.69284,38.256,2
2020-06-01 20:40:00.000,365.9467,6.5284,23.03267,56.23267,25.56373,35.79813,41.52027,38.31373,2
2020-06-01 20:50:00.000,514.6387,6.404706,23.18829,55.40047,25.62435,35.81577,41.58612,38.34165,2
2020-06-01 21:00:00.000,609.332,7.157263,23.19484,57.14584,25.94626,35.91032,41.558,38.41016,2
2020-06-01 21:10:00.000,517.5065,6.75935,23.25275,58.5575,26.1865,36.13245,41.94555,38.474,2
2020-06-01 21:20:00.000,663.9948,7.168,23.26825,59.86865,26.1226,36.2307,42.06675,38.48725,2
2020-06-01 21:30:00.000,796.91,8.138789,23.47795,61.58547,26.32274,36.74758,42.44179,38.61237,2
2020-06-01 21:40:00.000,916.0928,8.372714,23.35605,60.54114,25.94328,37.07567,42.69024,38.77243,2
2020-06-01 21:50:00.000,768.0369,7.273571,23.20443,59.39771,25.71707,37.16543,43.03714,38.82571,2
2020-06-01 22:00:00.000,690.3901,6.951652,23.20839,58.56504,25.88165,37.58309,43.62948,38.86652,2
2020-06-01 22:10:00.000,868.7291,8.220458,23.11904,57.85563,25.76954,37.49062,43.856,38.86362,2
2020-06-01 22:20:00.000,1073.971,8.96772,23.24284,58.44852,25.69568,37.67764,44.0048,39.03068,2
2020-06-01 22:30:00.000,1056.985,8.43,23.30187,58.40409,25.79796,38.17356,44.43674,39.15487,2
2020-06-01 22:40:00.000,1122.492,8.520333,23.38438,58.61329,25.95267,38.71629,45.05319,39.29119,2
2020-06-01 22:50:00.000,990.4312,8.341684,23.23279,58.47047,25.83942,39.03468,45.52116,39.37637,2
2020-06-01 23:00:00.000,800.4186,7.6489,23.1974,57.75555,25.88235,39.3452,46.0395,39.41785,2
2020-06-01 23:10:00.000,747.0551,7.333053,23.31179,57.24453,25.87905,39.45716,46.04868,39.34842,2
2020-06-01 23:20:00.000,709.5275,7.1493,23.34335,56.7937,25.9408,39.26135,46.36565,39.4171,2
2020-06-01 23:30:00.000,660.6702,7.490737,23.29279,56.08253,26.02058,39.16331,46.55063,39.40569,2
2020-06-01 23:40:00.000,662.6853,7.253348,23.41974,55.56335,26.06939,39.20409,46.577,39.34409,2
2020-06-01 23:50:00.000,723.4911,7.272,23.33305,55.34732,26.01311,39.07242,46.47284,39.25768,2
2020-06-02 00:00:00.000,776.8608,7.7582,23.37305,56.2611,26.3547,39.0784,46.4811,39.2585,NULL
2020-06-02 00:10:00.000,697.7598,7.601667,23.54229,58.42019,26.48557,38.87148,46.4539,39.28676,NULL
2020-06-02 00:20:00.000,747.1646,7.413826,23.28069,59.97057,26.75465,39.07722,46.70726,39.31282,NULL
2020-06-02 00:30:00.000,524.4175,6.47485,23.21255,61.04515,26.51855,38.9211,46.5901,39.21225,NULL
2020-06-02 00:40:00.000,855.1443,7.981,22.96914,61.222,25.99876,38.95138,46.38976,39.03624,NULL
2020-06-02 00:50:00.000,683.6655,7.233455,22.92027,59.39541,25.80564,38.96595,46.54773,38.95582,NULL
2020-06-02 01:00:00.000,630.3011,7.312714,22.54957,58.11157,25.55162,38.83791,46.37138,38.85529,NULL
2020-06-02 01:10:00.000,726.2918,7.6814,22.59468,57.41736,25.53908,38.68944,46.26224,38.76764,NULL
2020-06-02 01:20:00.000,684.7426,7.317344,22.59687,56.93637,25.31562,38.18516,46.10275,38.73915,NULL
2020-06-02 01:30:00.000,565.4401,6.829762,22.4559,56.21062,25.30143,38.276,45.80495,38.67233,NULL
2020-06-02 01:40:00.000,573.3503,7.060318,22.21405,55.25064,25.11482,37.99109,45.644,38.62418,NULL
2020-06-02 01:50:00.000,347.1992,5.266217,22.118,56.91078,25.35935,37.94431,45.5307,38.57957,NULL
2020-06-02 02:00:00.000,474.8439,6.367,22.08944,57.90178,25.44235,37.85448,45.48109,38.52269,NULL
2020-06-02 02:10:00.000,295.9122,5.082483,22.01041,58.54462,25.36669,37.70235,45.38821,38.46938,NULL
2020-06-02 02:20:00.000,317.8153,5.442552,22.11807,59.14328,25.28097,37.49183,45.05455,38.29704,NULL
2020-06-02 02:30:00.000,366.9347,5.417305,22.29687,59.74613,25.34239,37.32448,44.74422,38.235,NULL
2020-06-02 02:40:00.000,430.6687,6.012363,22.26827,60.361,25.38955,37.16795,44.56573,38.16373,NULL
2020-06-02 02:50:00.000,774.9371,7.300042,22.20521,61.55312,25.31667,37.15437,44.35367,38.138,NULL
2020-06-02 03:00:00.000,848.4985,7.85781,21.897,60.59686,24.89619,37.35538,44.27267,38.46605,NULL
2020-06-02 03:10:00.000,689.7129,7.60892,21.75184,59.25672,24.744,37.48532,44.2438,38.51924,NULL
2020-06-02 03:20:00.000,777.3933,7.494828,21.6071,58.68324,24.60655,37.51817,44.38862,38.45152,NULL
2020-06-02 03:30:00.000,669.3093,7.3214,21.4024,57.329,24.21984,37.28108,44.3114,38.29196,NULL
2020-06-02 03:40:00.000,830.5905,7.653714,21.386,57.06,24.1361,37.11681,44.33143,38.36795,NULL
2020-06-02 03:50:00.000,954.1976,7.869375,21.10704,57.06588,24.06996,37.05867,44.52354,38.4835,NULL
2020-06-02 04:00:00.000,701.5299,7.203087,21.01765,56.30209,23.98152,37.1743,44.507,38.45065,NULL
2020-06-02 04:10:00.000,811.1862,7.412556,20.79974,55.76515,23.85863,37.17056,44.51381,38.35874,NULL
2020-06-02 04:20:00.000,833.6691,7.358846,20.29338,55.36681,23.612,37.02619,44.51085,38.37788,NULL
2020-06-02 04:30:00.000,1375.695,9.2236,20.27775,58.93805,23.90945,37.0204,44.57015,38.5157,NULL
2020-06-02 04:40:00.000,1200.484,8.744316,20.14442,61.47247,24.20153,37.61847,45.07016,38.72821,NULL
2020-06-02 04:50:00.000,1140.681,9.09781,20.08538,60.26224,23.85867,38.10814,45.73833,38.77395,NULL
2020-06-02 05:00:00.000,951.9573,8.058333,20.18357,59.82614,23.60038,38.22038,45.80033,38.863,NULL
2020-06-02 05:10:00.000,1340.121,9.076834,20.13567,59.43488,23.66775,38.65738,46.25646,38.85225,NULL
2020-06-02 05:20:00.000,1031.713,8.498357,20.04979,59.40329,23.65243,39.02671,46.67379,38.839,NULL
2020-06-02 05:30:00.000,916.1581,8.138818,19.96296,58.37682,23.573,39.14087,46.79609,38.63714,NULL
2020-06-02 05:40:00.000,1053.047,9.0828,19.93905,58.2459,23.3127,38.73765,46.8652,38.61225,NULL
2020-06-02 05:50:00.000,539.7569,6.882048,19.98852,57.20657,23.2571,38.74867,47.05533,38.42495,NULL
2020-06-02 06:00:00.000,773.8824,7.656363,19.80955,55.89882,23.26896,38.61177,46.95282,38.11273,NULL
2020-06-02 06:10:00.000,890.9194,7.624417,19.75533,55.90379,23.10629,38.01579,46.57458,38.105,NULL
2020-06-02 06:20:00.000,1074.762,8.468652,19.77078,56.26913,23.07478,37.78135,46.49426,38.19035,NULL
2020-06-02 06:30:00.000,1415.48,9.199,19.86393,56.403,23.13787,37.89667,46.51093,38.26873,NULL
2020-06-02 06:40:00.000,1544.534,9.661947,19.79111,57.53621,23.25,38.05826,46.69316,38.49648,NULL
2020-06-02 06:50:00.000,1761.846,11.094,19.79441,58.57224,23.341,38.56294,47.18653,38.47559,NULL
2020-06-02 07:00:00.000,1642.186,9.485824,19.865,59.39729,23.50124,39.47123,48.049,38.52606,NULL
2020-06-02 07:10:00.000,1622.071,9.99213,19.90857,59.84118,23.55174,40.19939,48.76674,38.65878,NULL
2020-06-02 07:20:00.000,1621.386,9.28265,19.92915,60.14165,23.80035,40.8942,49.7706,38.75625,NULL
2020-06-02 07:30:00.000,1726.524,9.804875,20.09244,60.96862,23.81487,41.97544,50.53206,38.82244,NULL
2020-06-02 07:40:00.000,1352.795,9.113667,20.91606,61.00544,24.01333,43.58089,51.69316,38.9125,NULL
2020-06-02 07:50:00.000,1734.551,10.25679,21.10816,61.32984,24.25068,44.19679,52.50974,38.97684,NULL
2020-06-02 08:00:00.000,1165.37,8.6328,21.52065,61.591,24.4183,45.3989,53.30945,39.02785,NULL
2020-06-02 08:10:00.000,633.2069,6.757762,22.03214,60.50214,24.66695,45.76557,54.02929,38.93248,NULL
2020-06-02 08:20:00.000,341.1578,5.595783,22.40448,58.19648,24.79522,45.29696,54.017,38.51213,NULL
2020-06-02 08:30:00.000,535.4039,6.764053,22.58669,56.83453,25.13353,44.68184,53.6711,38.25663,NULL
2020-06-02 08:40:00.000,627.7966,7.064556,22.46333,56.0875,25.26505,43.64083,53.13544,38.15417,NULL
2020-06-02 08:50:00.000,642.848,6.649667,22.47844,55.92389,25.21333,42.79906,52.37411,38.073,NULL
2020-06-02 09:00:00.000,708.2741,7.545945,22.9395,56.59945,25.64622,41.93539,51.99833,38.03989,NULL
2020-06-02 09:10:00.000,296.4416,5.396238,23.38805,57.92333,26.17052,41.68148,51.52805,37.92829,NULL
2020-06-02 09:20:00.000,250.9742,4.58105,24.0482,58.39805,26.3535,41.02365,51.01085,37.76625,NULL
2020-06-02 09:30:00.000,343.4762,5.508,23.72165,59.188,26.4776,40.60765,50.293,37.6768,NULL
2020-06-02 09:40:00.000,318.1978,5.388889,23.85133,59.89539,26.60544,40.13317,49.88561,37.74306,NULL
2020-06-02 09:50:00.000,174.487,4.174722,23.69228,60.22116,26.68522,39.58528,49.23422,37.58111,NULL
2020-06-02 10:00:00.000,422.5073,5.797,23.72085,60.91195,26.90405,39.60285,48.8549,37.6352,NULL
2020-06-02 10:10:00.000,396.6001,5.88565,24.1499,61.44305,27.10885,39.3891,48.6363,37.59795,NULL
2020-06-02 10:20:00.000,239.0633,4.867391,24.91791,59.06848,26.80717,39.04752,47.98726,37.58004,NULL
2020-06-02 10:30:00.000,319.5242,5.638684,24.59842,57.34295,26.76716,38.79821,47.433,37.47005,NULL
2020-06-02 10:40:00.000,218.1588,4.903529,24.65082,55.92171,26.72635,38.32653,46.74912,37.49782,NULL
2020-06-02 10:50:00.000,367.5188,5.601889,25.03211,56.7055,27.28367,38.2875,46.51044,37.44278,NULL
2020-06-02 11:00:00.000,180.4648,4.76615,25.6388,57.92565,27.45925,38.2231,46.0854,37.7294,NULL
2020-06-02 11:10:00.000,263.5331,5.1998,25.7064,58.3796,27.8248,38.09187,46.00706,37.77747,NULL
2020-06-02 11:20:00.000,185.4035,4.184647,26.16329,59.00382,28.20477,38.13976,45.89653,37.78947,NULL
2020-06-02 11:30:00.000,17.23006,4.712941,26.68471,59.34917,28.98006,38.06094,45.54418,37.85835,NULL
2020-06-02 11:40:00.000,-4.946357,5.557214,26.77014,56.96,32.72871,38.43243,45.57307,37.55286,NULL
2020-06-02 11:50:00.000,-5.259539,4.631,26.87669,57.21523,34.31869,38.64169,45.53138,37.39608,NULL
2020-06-02 12:00:00.000,43.90654,3.670077,26.98415,58.99838,32.09138,38.82531,45.52408,37.51092,NULL
2020-06-02 12:10:00.000,154.9592,4.663417,26.6165,59.44633,30.21908,38.86408,45.42992,37.66784,NULL
2020-06-02 12:20:00.000,137.8795,3.909308,27.32131,59.67785,29.73531,38.66592,45.40885,37.75785,NULL
2020-06-02 12:30:00.000,77.89131,3.842923,26.69662,60.034,29.457,38.83354,45.34577,37.86523,NULL
2020-06-02 12:40:00.000,147.2913,4.228286,27.07157,60.4865,29.34086,38.85764,45.34207,37.94936,NULL
2020-06-02 12:50:00.000,87.02033,3.976667,27.37025,60.65125,29.37708,38.90575,45.33675,37.99625,NULL
2020-06-02 13:00:00.000,183.2654,4.454688,27.14931,61.06975,29.45194,38.91912,45.30656,38.0685,NULL
2020-06-02 13:10:00.000,102.789,3.886,27.17447,61.4894,29.33687,38.85133,45.1454,38.11073,NULL
2020-06-02 13:20:00.000,115.7407,3.936143,27.33729,61.55786,31.32629,39.32214,45.48114,38.14721,NULL
2020-06-02 13:30:00.000,216.8787,4.893466,26.78873,59.44653,29.65553,39.34807,45.481,38.185,NULL
2020-06-02 13:40:00.000,197.492,5.059429,26.50136,57.98736,29.16493,39.27336,45.27993,38.207,NULL
2020-06-02 13:50:00.000,152.6246,4.1293,26.8436,56.45675,28.999,39.0563,45.2517,38.23105,NULL
2020-06-02 14:00:00.000,71.76437,3.417895,27.61279,55.43879,29.11868,38.71821,44.98647,38.25479,NULL
2020-06-02 14:10:00.000,50.767,3.108824,26.92547,57.00829,29.26682,38.64453,44.83306,38.31023,NULL
2020-06-02 14:20:00.000,79.17295,3.414105,27.20958,57.474,29.86616,38.831,45.08016,38.34837,NULL
2020-06-02 14:30:00.000,80.08112,3.502192,27.60512,58.30981,29.56996,38.88608,45.10623,38.38073,NULL
2020-06-02 14:40:00.000,-7.778863,3.226409,27.26382,58.44218,29.64864,39.02368,45.19186,38.39568,NULL
2020-06-02 14:50:00.000,-8.7555,3.187583,27.71487,58.49308,29.63837,38.98162,45.17833,38.40596,NULL
2020-06-02 15:00:00.000,-3.533875,3.189042,28.05067,58.47279,29.75775,39.03012,45.08333,38.42767,NULL
2020-06-02 15:10:00.000,10.42014,3.624773,27.08623,58.92232,29.79918,38.87227,44.90527,38.47227,NULL
2020-06-02 15:20:00.000,24.5762,2.8586,26.89215,59.4091,29.5936,38.627,44.5429,38.54395,NULL
2020-06-02 15:30:00.000,-5.5998,2.88335,27.2853,59.52475,32.57715,38.90135,44.5584,38.5913,NULL
2020-06-02 15:40:00.000,34.73027,3.037364,27.22286,59.83018,31.40609,39.54664,45.18282,38.64482,NULL
2020-06-02 15:50:00.000,50.68113,3.323087,27.41578,60.17091,30.33704,39.21465,44.863,38.67896,NULL
2020-06-02 16:00:00.000,51.37895,3.273762,27.19867,60.41405,30.16338,39.21243,44.85552,38.72838,NULL
2020-06-02 16:10:00.000,84.63395,3.562476,26.92443,60.65252,29.9751,39.01843,44.90838,38.76733,NULL
